hour,day,month,dayofweek,gen_lag_1,gen_lag_24
20,14,4,3,52.0,36.0
21,14,4,3,58.0,43.0
22,14,4,3,54.0,0.0
23,14,4,3,0.0,0.0
0,15,4,4,0.0,0.0
1,15,4,4,0.0,0.0
2,15,4,4,0.0,0.0
3,15,4,4,0.0,0.0
4,15,4,4,0.0,9.0
5,15,4,4,24.0,706.0
6,15,4,4,1028.0,2923.0
7,15,4,4,3483.0,5251.0
8,15,4,4,5831.0,7520.0
9,15,4,4,7803.0,8505.0
10,15,4,4,8493.0,8834.0
11,15,4,4,8819.0,9137.0
12,15,4,4,8562.0,8641.0
13,15,4,4,8107.0,7892.0
14,15,4,4,7376.0,6280.0
15,15,4,4,5895.0,4115.0
16,15,4,4,3900.0,1866.0
17,15,4,4,1762.0,411.0
18,15,4,4,353.0,64.0
19,15,4,4,31.0,52.0
20,15,4,4,31.0,58.0
21,15,4,4,32.0,54.0
22,15,4,4,41.0,0.0
23,15,4,4,0.0,0.0
0,16,4,5,0.0,0.0
1,16,4,5,0.0,0.0
2,16,4,5,0.0,0.0
3,16,4,5,0.0,0.0
4,16,4,5,1587.0,24.0
5,16,4,5,38.0,1028.0
6,16,4,5,1051.0,3483.0
7,16,4,5,2002.0,5831.0
8,16,4,5,3428.0,7803.0
9,16,4,5,7729.0,8493.0
10,16,4,5,8427.0,8819.0
11,16,4,5,8772.0,8562.0
12,16,4,5,8532.0,8107.0
13,16,4,5,8091.0,7376.0
14,16,4,5,7658.0,5895.0
15,16,4,5,5773.0,3900.0
16,16,4,5,3491.0,1762.0
17,16,4,5,1273.0,353.0
18,16,4,5,132.0,31.0
19,16,4,5,0.0,31.0
20,16,4,5,0.0,32.0
21,16,4,5,0.0,41.0
22,16,4,5,0.0,0.0
23,16,4,5,0.0,0.0
0,17,4,6,0.0,0.0
1,17,4,6,0.0,0.0
2,17,4,6,0.0,0.0
3,17,4,6,0.0,1587.0
4,17,4,6,0.0,38.0
5,17,4,6,34.0,1051.0
6,17,4,6,854.0,2002.0
7,17,4,6,2675.0,3428.0
8,17,4,6,4366.0,7729.0
9,17,4,6,5681.0,8427.0
10,17,4,6,6847.0,8772.0
11,17,4,6,7506.0,8532.0
12,17,4,6,7703.0,8091.0
13,17,4,6,7026.0,7658.0
14,17,4,6,6194.0,5773.0
15,17,4,6,4808.0,3491.0
16,17,4,6,3055.0,1273.0
17,17,4,6,1260.0,132.0
18,17,4,6,151.0,0.0
19,17,4,6,29.0,0.0
20,17,4,6,29.0,0.0
21,17,4,6,29.0,0.0
22,17,4,6,29.0,0.0
23,17,4,6,0.0,0.0
0,18,4,0,0.0,0.0
1,18,4,0,0.0,0.0
2,18,4,0,0.0,0.0
3,18,4,0,0.0,0.0
4,18,4,0,0.0,34.0
5,18,4,0,30.0,854.0
6,18,4,0,710.0,2675.0
7,18,4,0,2050.0,4366.0
8,18,4,0,3693.0,5681.0
9,18,4,0,4806.0,6847.0
10,18,4,0,5666.0,7506.0
11,18,4,0,6665.0,7703.0
12,18,4,0,7105.0,7026.0
13,18,4,0,6992.0,6194.0
14,18,4,0,6077.0,4808.0
15,18,4,0,5038.0,3055.0
16,18,4,0,3302.0,1260.0
17,18,4,0,1338.0,151.0
18,18,4,0,181.0,29.0
19,18,4,0,29.0,29.0
20,18,4,0,29.0,29.0
21,18,4,0,30.0,29.0
22,18,4,0,36.0,0.0
23,18,4,0,0.0,0.0
0,19,4,1,0.0,0.0
1,19,4,1,0.0,0.0
2,19,4,1,0.0,0.0
3,19,4,1,0.0,0.0
4,19,4,1,0.0,30.0
5,19,4,1,40.0,710.0
6,19,4,1,882.0,2050.0
7,19,4,1,2898.0,3693.0
8,19,4,1,4828.0,4806.0
9,19,4,1,6713.0,5666.0
10,19,4,1,7997.0,6665.0
11,19,4,1,8986.0,7105.0
12,19,4,1,8478.0,6992.0
13,19,4,1,8070.0,6077.0
14,19,4,1,7664.0,5038.0
15,19,4,1,6005.0,3302.0
16,19,4,1,4041.0,1338.0
17,19,4,1,1674.0,181.0
18,19,4,1,233.0,29.0
19,19,4,1,56.0,29.0
20,19,4,1,47.0,30.0
21,19,4,1,46.0,36.0
22,19,4,1,46.0,0.0
23,19,4,1,0.0,0.0
0,20,4,2,0.0,0.0
1,20,4,2,0.0,0.0
2,20,4,2,0.0,0.0
3,20,4,2,0.0,0.0
4,20,4,2,0.0,40.0
5,20,4,2,43.0,882.0
6,20,4,2,1149.0,2898.0
7,20,4,2,3694.0,4828.0
8,20,4,2,6201.0,6713.0
9,20,4,2,8304.0,7997.0
10,20,4,2,9272.0,8986.0
11,20,4,2,9667.0,8478.0
12,20,4,2,9720.0,8070.0
13,20,4,2,8849.0,7664.0
14,20,4,2,8154.0,6005.0
15,20,4,2,6486.0,4041.0
16,20,4,2,4241.0,1674.0
17,20,4,2,1655.0,233.0
18,20,4,2,205.0,56.0
19,20,4,2,32.0,47.0
20,20,4,2,31.0,46.0
21,20,4,2,33.0,46.0
22,20,4,2,33.0,0.0
23,20,4,2,0.0,0.0
0,21,4,3,0.0,0.0
1,21,4,3,0.0,0.0
2,21,4,3,0.0,0.0
3,21,4,3,0.0,0.0
4,21,4,3,0.0,43.0
5,21,4,3,70.0,1149.0
6,21,4,3,1132.0,3694.0
7,21,4,3,3526.0,6201.0
8,21,4,3,6024.0,8304.0
9,21,4,3,7663.0,9272.0
10,21,4,3,8226.0,9667.0
11,21,4,3,8485.0,9720.0
12,21,4,3,8330.0,8849.0
13,21,4,3,8126.0,8154.0
14,21,4,3,7284.0,6486.0
15,21,4,3,5665.0,4241.0
16,21,4,3,3387.0,1655.0
17,21,4,3,1401.0,205.0
18,21,4,3,188.0,32.0
19,21,4,3,30.0,31.0
20,21,4,3,32.0,33.0
21,21,4,3,34.0,33.0
22,21,4,3,32.0,0.0
23,21,4,3,0.0,0.0
0,22,4,4,0.0,0.0
1,22,4,4,0.0,0.0
2,22,4,4,0.0,0.0
3,22,4,4,0.0,0.0
4,22,4,4,0.0,70.0
5,22,4,4,52.0,1132.0
6,22,4,4,975.0,3526.0
7,22,4,4,2894.0,6024.0
8,22,4,4,4874.0,7663.0
9,22,4,4,6126.0,8226.0
10,22,4,4,6691.0,8485.0
11,22,4,4,7263.0,8330.0
12,22,4,4,7388.0,8126.0
13,22,4,4,6812.0,7284.0
14,22,4,4,5820.0,5665.0
15,22,4,4,4571.0,3387.0
16,22,4,4,2819.0,1401.0
17,22,4,4,1235.0,188.0
18,22,4,4,201.0,30.0
19,22,4,4,52.0,32.0
20,22,4,4,50.0,34.0
21,22,4,4,59.0,32.0
22,22,4,4,59.0,0.0
23,22,4,4,0.0,0.0
0,23,4,5,5758.0,0.0
1,23,4,5,0.0,0.0
2,23,4,5,0.0,0.0
3,23,4,5,0.0,0.0
4,23,4,5,0.0,52.0
5,23,4,5,49.0,975.0
6,23,4,5,702.0,2894.0
7,23,4,5,2050.0,4874.0
8,23,4,5,3554.0,6126.0
9,23,4,5,4520.0,6691.0
10,23,4,5,5213.0,7263.0
11,23,4,5,5758.0,7388.0
12,23,4,5,5569.0,6812.0
13,23,4,5,5375.0,5820.0
14,23,4,5,5147.0,4571.0
15,23,4,5,3476.0,2819.0
16,23,4,5,2089.0,1235.0
17,23,4,5,960.0,201.0
18,23,4,5,32.0,52.0
19,23,4,5,0.0,50.0
20,23,4,5,0.0,59.0
21,23,4,5,0.0,59.0
22,23,4,5,0.0,0.0
23,23,4,5,0.0,5758.0
0,24,4,6,0.0,0.0
1,24,4,6,0.0,0.0
2,24,4,6,0.0,0.0
3,24,4,6,0.0,0.0
4,24,4,6,0.0,49.0
5,24,4,6,47.0,702.0
6,24,4,6,629.0,2050.0
7,24,4,6,1892.0,3554.0
8,24,4,6,3223.0,4520.0
9,24,4,6,4415.0,5213.0
10,24,4,6,5526.0,5758.0
11,24,4,6,5410.0,5569.0
12,24,4,6,6059.0,5375.0
13,24,4,6,5669.0,5147.0
14,24,4,6,4894.0,3476.0
15,24,4,6,3930.0,2089.0
16,24,4,6,2614.0,960.0
17,24,4,6,1176.0,32.0
18,24,4,6,215.0,0.0
19,24,4,6,58.0,0.0
20,24,4,6,48.0,0.0
21,24,4,6,68.0,0.0
22,24,4,6,68.0,0.0
23,24,4,6,0.0,0.0
0,25,4,0,0.0,0.0
1,25,4,0,0.0,0.0
2,25,4,0,0.0,0.0
3,25,4,0,0.0,0.0
4,25,4,0,0.0,47.0
5,25,4,0,25.0,629.0
6,25,4,0,792.0,1892.0
7,25,4,0,2613.0,3223.0
8,25,4,0,4584.0,4415.0
9,25,4,0,6279.0,5526.0
10,25,4,0,7655.0,5410.0
11,25,4,0,7356.0,6059.0
12,25,4,0,8142.0,5669.0
13,25,4,0,7206.0,4894.0
14,25,4,0,6942.0,3930.0
15,25,4,0,5640.0,2614.0
16,25,4,0,3610.0,1176.0
17,25,4,0,1612.0,215.0
18,25,4,0,254.0,58.0
19,25,4,0,63.0,48.0
20,25,4,0,64.0,68.0
21,25,4,0,67.0,68.0
22,25,4,0,68.0,0.0
23,25,4,0,0.0,0.0
0,26,4,1,0.0,0.0
1,26,4,1,0.0,0.0
2,26,4,1,0.0,0.0
3,26,4,1,0.0,0.0
4,26,4,1,0.0,25.0
5,26,4,1,76.0,792.0
6,26,4,1,1285.0,2613.0
7,26,4,1,3566.0,4584.0
8,26,4,1,5429.0,6279.0
9,26,4,1,6369.0,7655.0
10,26,4,1,6681.0,7356.0
11,26,4,1,6328.0,8142.0
12,26,4,1,6281.0,7206.0
13,26,4,1,7146.0,6942.0
14,26,4,1,6291.0,5640.0
15,26,4,1,4519.0,3610.0
16,26,4,1,3136.0,1612.0
17,26,4,1,1493.0,254.0
18,26,4,1,214.0,63.0
19,26,4,1,45.0,64.0
20,26,4,1,47.0,67.0
21,26,4,1,50.0,68.0
22,26,4,1,48.0,0.0
23,26,4,1,0.0,0.0
0,27,4,2,0.0,0.0
1,27,4,2,0.0,0.0
2,27,4,2,0.0,0.0
3,27,4,2,0.0,0.0
4,27,4,2,0.0,76.0
5,27,4,2,81.0,1285.0
6,27,4,2,1216.0,3566.0
7,27,4,2,3601.0,5429.0
8,27,4,2,5693.0,6369.0
9,27,4,2,7442.0,6681.0
10,27,4,2,7723.0,6328.0
11,27,4,2,7979.0,6281.0
12,27,4,2,8170.0,7146.0
13,27,4,2,8096.0,6291.0
14,27,4,2,7342.0,4519.0
15,27,4,2,5743.0,3136.0
16,27,4,2,3638.0,1493.0
17,27,4,2,1598.0,214.0
18,27,4,2,242.0,45.0
19,27,4,2,30.0,47.0
20,27,4,2,31.0,50.0
21,27,4,2,31.0,48.0
22,27,4,2,32.0,0.0
23,27,4,2,0.0,0.0
0,28,4,3,0.0,0.0
1,28,4,3,0.0,0.0
2,28,4,3,0.0,0.0
3,28,4,3,0.0,0.0
4,28,4,3,0.0,81.0
5,28,4,3,108.0,1216.0
6,28,4,3,1018.0,3601.0
7,28,4,3,2513.0,5693.0
8,28,4,3,3666.0,7442.0
9,28,4,3,4916.0,7723.0
10,28,4,3,5455.0,7979.0
11,28,4,3,5946.0,8170.0
12,28,4,3,5895.0,8096.0
13,28,4,3,5436.0,7342.0
14,28,4,3,3723.0,5743.0
15,28,4,3,2928.0,3638.0
16,28,4,3,2064.0,1598.0
17,28,4,3,1037.0,242.0
18,28,4,3,207.0,30.0
19,28,4,3,40.0,31.0
20,28,4,3,35.0,31.0
21,28,4,3,31.0,32.0
22,28,4,3,31.0,0.0
23,28,4,3,0.0,0.0
0,29,4,4,0.0,0.0
1,29,4,4,0.0,0.0
2,29,4,4,0.0,0.0
3,29,4,4,0.0,0.0
4,29,4,4,0.0,108.0
5,29,4,4,88.0,1018.0
6,29,4,4,1065.0,2513.0
7,29,4,4,3091.0,3666.0
8,29,4,4,5370.0,4916.0
9,29,4,4,7169.0,5455.0
10,29,4,4,7620.0,5946.0
11,29,4,4,8362.0,5895.0
12,29,4,4,8923.0,5436.0
13,29,4,4,8107.0,3723.0
14,29,4,4,7212.0,2928.0
15,29,4,4,5628.0,2064.0
16,29,4,4,3600.0,1037.0
17,29,4,4,1545.0,207.0
18,29,4,4,250.0,40.0
19,29,4,4,29.0,35.0
20,29,4,4,32.0,31.0
21,29,4,4,32.0,31.0
22,29,4,4,29.0,0.0
23,29,4,4,0.0,0.0
0,30,4,5,0.0,0.0
1,30,4,5,0.0,0.0
2,30,4,5,0.0,0.0
3,30,4,5,0.0,0.0
4,30,4,5,0.0,88.0
5,30,4,5,139.0,1065.0
6,30,4,5,1319.0,3091.0
7,30,4,5,3618.0,5370.0
8,30,4,5,5858.0,7169.0
9,30,4,5,7449.0,7620.0
10,30,4,5,8359.0,8362.0
11,30,4,5,8526.0,8923.0
12,30,4,5,8815.0,8107.0
13,30,4,5,7602.0,7212.0
14,30,4,5,6948.0,5628.0
15,30,4,5,5244.0,3600.0
16,30,4,5,3236.0,1545.0
17,30,4,5,1379.0,250.0
18,30,4,5,237.0,29.0
19,30,4,5,29.0,32.0
20,30,4,5,30.0,32.0
21,30,4,5,35.0,29.0
22,30,4,5,39.0,0.0
23,30,4,5,0.0,0.0
0,1,5,6,0.0,0.0
1,1,5,6,0.0,0.0
2,1,5,6,0.0,0.0
3,1,5,6,0.0,0.0
4,1,5,6,0.0,139.0
5,1,5,6,95.0,1319.0
6,1,5,6,619.0,3618.0
7,1,5,6,1589.0,5858.0
8,1,5,6,2648.0,7449.0
9,1,5,6,3285.0,8359.0
10,1,5,6,3501.0,8526.0
11,1,5,6,3484.0,8815.0
12,1,5,6,3818.0,7602.0
13,1,5,6,4449.0,6948.0
14,1,5,6,4495.0,5244.0
15,1,5,6,3645.0,3236.0
16,1,5,6,2617.0,1379.0
17,1,5,6,1105.0,237.0
18,1,5,6,183.0,29.0
19,1,5,6,0.0,30.0
20,1,5,6,0.0,35.0
21,1,5,6,0.0,39.0
22,1,5,6,0.0,0.0
23,1,5,6,0.0,0.0
0,2,5,0,0.0,0.0
1,2,5,0,0.0,0.0
2,2,5,0,0.0,0.0
3,2,5,0,0.0,0.0
4,2,5,0,0.0,95.0
5,2,5,0,98.0,619.0
6,2,5,0,741.0,1589.0
7,2,5,0,1625.0,2648.0
8,2,5,0,2381.0,3285.0
9,2,5,0,3334.0,3501.0
10,2,5,0,4020.0,3484.0
11,2,5,0,4826.0,3818.0
12,2,5,0,5374.0,4449.0
13,2,5,0,4406.0,4495.0
14,2,5,0,4292.0,3645.0
15,2,5,0,3440.0,2617.0
16,2,5,0,2311.0,1105.0
17,2,5,0,1041.0,183.0
18,2,5,0,221.0,0.0
19,2,5,0,56.0,0.0
20,2,5,0,59.0,0.0
21,2,5,0,59.0,0.0
22,2,5,0,65.0,0.0
23,2,5,0,0.0,0.0
0,3,5,1,0.0,0.0
1,3,5,1,0.0,0.0
2,3,5,1,0.0,0.0
3,3,5,1,0.0,0.0
4,3,5,1,0.0,98.0
5,3,5,1,99.0,741.0
6,3,5,1,1039.0,1625.0
7,3,5,1,2894.0,2381.0
8,3,5,1,4779.0,3334.0
9,3,5,1,6916.0,4020.0
10,3,5,1,7898.0,4826.0
11,3,5,1,8358.0,5374.0
12,3,5,1,7957.0,4406.0
13,3,5,1,7502.0,4292.0
14,3,5,1,7472.0,3440.0
15,3,5,1,5923.0,2311.0
16,3,5,1,3728.0,1041.0
17,3,5,1,1459.0,221.0
18,3,5,1,241.0,56.0
19,3,5,1,46.0,59.0
20,3,5,1,54.0,59.0
21,3,5,1,54.0,65.0
22,3,5,1,52.0,0.0
23,3,5,1,0.0,0.0
0,4,5,2,0.0,0.0
1,4,5,2,0.0,0.0
2,4,5,2,0.0,0.0
3,4,5,2,0.0,0.0
4,4,5,2,0.0,99.0
5,4,5,2,87.0,1039.0
6,4,5,2,1044.0,2894.0
7,4,5,2,3239.0,4779.0
8,4,5,2,5730.0,6916.0
9,4,5,2,7266.0,7898.0
10,4,5,2,8808.0,8358.0
11,4,5,2,9284.0,7957.0
12,4,5,2,8704.0,7502.0
13,4,5,2,7926.0,7472.0
14,4,5,2,7919.0,5923.0
15,4,5,2,6326.0,3728.0
16,4,5,2,4186.0,1459.0
17,4,5,2,1640.0,241.0
18,4,5,2,290.0,46.0
19,4,5,2,46.0,54.0
20,4,5,2,46.0,54.0
21,4,5,2,39.0,52.0
22,4,5,2,37.0,0.0
23,4,5,2,0.0,0.0
0,5,5,3,0.0,0.0
1,5,5,3,0.0,0.0
2,5,5,3,0.0,0.0
3,5,5,3,0.0,0.0
4,5,5,3,0.0,87.0
5,5,5,3,153.0,1044.0
6,5,5,3,1460.0,3239.0
7,5,5,3,3782.0,5730.0
8,5,5,3,5826.0,7266.0
9,5,5,3,7196.0,8808.0
10,5,5,3,8473.0,9284.0
11,5,5,3,9606.0,8704.0
12,5,5,3,9793.0,7926.0
13,5,5,3,9086.0,7919.0
14,5,5,3,8358.0,6326.0
15,5,5,3,5959.0,4186.0
16,5,5,3,3989.0,1640.0
17,5,5,3,1812.0,290.0
18,5,5,3,292.0,46.0
19,5,5,3,29.0,46.0
20,5,5,3,29.0,39.0
21,5,5,3,29.0,37.0
22,5,5,3,30.0,0.0
23,5,5,3,0.0,0.0
0,6,5,4,0.0,0.0
1,6,5,4,0.0,0.0
2,6,5,4,0.0,0.0
3,6,5,4,0.0,0.0
4,6,5,4,0.0,153.0
5,6,5,4,165.0,1460.0
6,6,5,4,1561.0,3782.0
7,6,5,4,4062.0,5826.0
8,6,5,4,6584.0,7196.0
9,6,5,4,8425.0,8473.0
10,6,5,4,9590.0,9606.0
11,6,5,4,9938.0,9793.0
12,6,5,4,9931.0,9086.0
13,6,5,4,8192.0,8358.0
14,6,5,4,7563.0,5959.0
15,6,5,4,6382.0,3989.0
16,6,5,4,4153.0,1812.0
17,6,5,4,1740.0,292.0
18,6,5,4,289.0,29.0
19,6,5,4,30.0,29.0
20,6,5,4,30.0,29.0
21,6,5,4,31.0,30.0
22,6,5,4,32.0,0.0
23,6,5,4,0.0,0.0
0,7,5,5,0.0,0.0
1,7,5,5,0.0,0.0
2,7,5,5,0.0,0.0
3,7,5,5,0.0,0.0
4,7,5,5,0.0,165.0
5,7,5,5,177.0,1561.0
6,7,5,5,1468.0,4062.0
7,7,5,5,3729.0,6584.0
8,7,5,5,5806.0,8425.0
9,7,5,5,7570.0,9590.0
10,7,5,5,8543.0,9938.0
11,7,5,5,9060.0,9931.0
12,7,5,5,8615.0,8192.0
13,7,5,5,8310.0,7563.0
14,7,5,5,7431.0,6382.0
15,7,5,5,5747.0,4153.0
16,7,5,5,3673.0,1740.0
17,7,5,5,1538.0,289.0
18,7,5,5,305.0,30.0
19,7,5,5,42.0,30.0
20,7,5,5,44.0,31.0
21,7,5,5,45.0,32.0
22,7,5,5,44.0,0.0
23,7,5,5,0.0,0.0
0,8,5,6,0.0,0.0
1,8,5,6,0.0,0.0
2,8,5,6,0.0,0.0
3,8,5,6,0.0,0.0
4,8,5,6,0.0,177.0
5,8,5,6,181.0,1468.0
6,8,5,6,1300.0,3729.0
7,8,5,6,3213.0,5806.0
8,8,5,6,5209.0,7570.0
9,8,5,6,7009.0,8543.0
10,8,5,6,7824.0,9060.0
11,8,5,6,7923.0,8615.0
12,8,5,6,7735.0,8310.0
13,8,5,6,7430.0,7431.0
14,8,5,6,6770.0,5747.0
15,8,5,6,5302.0,3673.0
16,8,5,6,3313.0,1538.0
17,8,5,6,1444.0,305.0
18,8,5,6,287.0,42.0
19,8,5,6,35.0,44.0
20,8,5,6,33.0,45.0
21,8,5,6,32.0,44.0
22,8,5,6,33.0,0.0
23,8,5,6,0.0,0.0
0,9,5,0,0.0,0.0
1,9,5,0,0.0,0.0
2,9,5,0,0.0,0.0
3,9,5,0,0.0,0.0
4,9,5,0,0.0,181.0
5,9,5,0,183.0,1300.0
6,9,5,0,1092.0,3213.0
7,9,5,0,2586.0,5209.0
8,9,5,0,4386.0,7009.0
9,9,5,0,5347.0,7824.0
10,9,5,0,6619.0,7923.0
11,9,5,0,6940.0,7735.0
12,9,5,0,6794.0,7430.0
13,9,5,0,5637.0,6770.0
14,9,5,0,5290.0,5302.0
15,9,5,0,4330.0,3313.0
16,9,5,0,2999.0,1444.0
17,9,5,0,1300.0,287.0
18,9,5,0,253.0,35.0
19,9,5,0,29.0,33.0
20,9,5,0,29.0,32.0
21,9,5,0,29.0,33.0
22,9,5,0,29.0,0.0
23,9,5,0,0.0,0.0
0,10,5,1,0.0,0.0
1,10,5,1,0.0,0.0
2,10,5,1,0.0,0.0
3,10,5,1,0.0,0.0
4,10,5,1,0.0,183.0
5,10,5,1,156.0,1092.0
6,10,5,1,1032.0,2586.0
7,10,5,1,2812.0,4386.0
8,10,5,1,4685.0,5347.0
9,10,5,1,6263.0,6619.0
10,10,5,1,7421.0,6940.0
11,10,5,1,7712.0,6794.0
12,10,5,1,7710.0,5637.0
13,10,5,1,7146.0,5290.0
14,10,5,1,6179.0,4330.0
15,10,5,1,4843.0,2999.0
16,10,5,1,3090.0,1300.0
17,10,5,1,1418.0,253.0
18,10,5,1,288.0,29.0
19,10,5,1,29.0,29.0
20,10,5,1,29.0,29.0
21,10,5,1,29.0,29.0
22,10,5,1,29.0,0.0
23,10,5,1,0.0,0.0
0,11,5,2,0.0,0.0
1,11,5,2,0.0,0.0
2,11,5,2,0.0,0.0
3,11,5,2,0.0,0.0
4,11,5,2,0.0,156.0
5,11,5,2,71.0,1032.0
6,11,5,2,659.0,2812.0
7,11,5,2,1241.0,4685.0
8,11,5,2,1763.0,6263.0
9,11,5,2,2726.0,7421.0
10,11,5,2,3993.0,7712.0
11,11,5,2,4142.0,7710.0
12,11,5,2,4756.0,7146.0
13,11,5,2,4858.0,6179.0
14,11,5,2,4322.0,4843.0
15,11,5,2,3279.0,3090.0
16,11,5,2,2300.0,1418.0
17,11,5,2,1024.0,288.0
18,11,5,2,247.0,29.0
19,11,5,2,39.0,29.0
20,11,5,2,33.0,29.0
21,11,5,2,29.0,29.0
22,11,5,2,31.0,0.0
23,11,5,2,0.0,0.0
0,12,5,3,0.0,0.0
1,12,5,3,0.0,0.0
2,12,5,3,0.0,0.0
3,12,5,3,0.0,0.0
4,12,5,3,0.0,71.0
5,12,5,3,68.0,659.0
6,12,5,3,690.0,1241.0
7,12,5,3,1988.0,1763.0
8,12,5,3,4032.0,2726.0
9,12,5,3,5753.0,3993.0
10,12,5,3,7154.0,4142.0
11,12,5,3,7316.0,4756.0
12,12,5,3,6830.0,4858.0
13,12,5,3,7268.0,4322.0
14,12,5,3,6491.0,3279.0
15,12,5,3,4919.0,2300.0
16,12,5,3,3295.0,1024.0
17,12,5,3,1575.0,247.0
18,12,5,3,348.0,39.0
19,12,5,3,46.0,33.0
20,12,5,3,45.0,29.0
21,12,5,3,46.0,31.0
22,12,5,3,46.0,0.0
23,12,5,3,0.0,0.0
0,13,5,4,0.0,0.0
1,13,5,4,0.0,0.0
2,13,5,4,0.0,0.0
3,13,5,4,0.0,0.0
4,13,5,4,0.0,68.0
5,13,5,4,180.0,690.0
6,13,5,4,1251.0,1988.0
7,13,5,4,2820.0,4032.0
8,13,5,4,4336.0,5753.0
9,13,5,4,5909.0,7154.0
10,13,5,4,5670.0,7316.0
11,13,5,4,5568.0,6830.0
12,13,5,4,5925.0,7268.0
13,13,5,4,6915.0,6491.0
14,13,5,4,5784.0,4919.0
15,13,5,4,4263.0,3295.0
16,13,5,4,2870.0,1575.0
17,13,5,4,1377.0,348.0
18,13,5,4,338.0,46.0
19,13,5,4,48.0,45.0
20,13,5,4,48.0,46.0
21,13,5,4,48.0,46.0
22,13,5,4,48.0,0.0
23,13,5,4,0.0,0.0
0,14,5,5,0.0,0.0
1,14,5,5,0.0,0.0
2,14,5,5,0.0,0.0
3,14,5,5,0.0,0.0
4,14,5,5,0.0,180.0
5,14,5,5,174.0,1251.0
6,14,5,5,1232.0,2820.0
7,14,5,5,2622.0,4336.0
8,14,5,5,4165.0,5909.0
9,14,5,5,5553.0,5670.0
10,14,5,5,6302.0,5568.0
11,14,5,5,7065.0,5925.0
12,14,5,5,7286.0,6915.0
13,14,5,5,6607.0,5784.0
14,14,5,5,5855.0,4263.0
15,14,5,5,4522.0,2870.0
16,14,5,5,2971.0,1377.0
17,14,5,5,1290.0,338.0
18,14,5,5,328.0,48.0
19,14,5,5,43.0,48.0
20,14,5,5,39.0,48.0
21,14,5,5,41.0,48.0
22,14,5,5,40.0,0.0
23,14,5,5,0.0,0.0
0,15,5,6,0.0,0.0
1,15,5,6,0.0,0.0
2,15,5,6,0.0,0.0
3,15,5,6,0.0,0.0
4,15,5,6,0.0,174.0
5,15,5,6,199.0,1232.0
6,15,5,6,1113.0,2622.0
7,15,5,6,2760.0,4165.0
8,15,5,6,4678.0,5553.0
9,15,5,6,5801.0,6302.0
10,15,5,6,6615.0,7065.0
11,15,5,6,7722.0,7286.0
12,15,5,6,7842.0,6607.0
13,15,5,6,6959.0,5855.0
14,15,5,6,5893.0,4522.0
15,15,5,6,4421.0,2971.0
16,15,5,6,3032.0,1290.0
17,15,5,6,1450.0,328.0
18,15,5,6,365.0,43.0
19,15,5,6,51.0,39.0
20,15,5,6,48.0,41.0
21,15,5,6,48.0,40.0
22,15,5,6,48.0,0.0
23,15,5,6,0.0,0.0
0,16,5,0,0.0,0.0
1,16,5,0,0.0,0.0
2,16,5,0,0.0,0.0
3,16,5,0,0.0,0.0
4,16,5,0,0.0,199.0
5,16,5,0,202.0,1113.0
6,16,5,0,1556.0,2760.0
7,16,5,0,3570.0,4678.0
8,16,5,0,5804.0,5801.0
9,16,5,0,7476.0,6615.0
10,16,5,0,8012.0,7722.0
11,16,5,0,8765.0,7842.0
12,16,5,0,9275.0,6959.0
13,16,5,0,8780.0,5893.0
14,16,5,0,7030.0,4421.0
15,16,5,0,4791.0,3032.0
16,16,5,0,3408.0,1450.0
17,16,5,0,1668.0,365.0
18,16,5,0,451.0,51.0
19,16,5,0,52.0,48.0
20,16,5,0,39.0,48.0
21,16,5,0,31.0,48.0
22,16,5,0,32.0,0.0
23,16,5,0,0.0,0.0
0,17,5,1,0.0,0.0
1,17,5,1,0.0,0.0
2,17,5,1,0.0,0.0
3,17,5,1,0.0,0.0
4,17,5,1,0.0,202.0
5,17,5,1,176.0,1556.0
6,17,5,1,1129.0,3570.0
7,17,5,1,3023.0,5804.0
8,17,5,1,5255.0,7476.0
9,17,5,1,7497.0,8012.0
10,17,5,1,8088.0,8765.0
11,17,5,1,7517.0,9275.0
12,17,5,1,7504.0,8780.0
13,17,5,1,7482.0,7030.0
14,17,5,1,6414.0,4791.0
15,17,5,1,5138.0,3408.0
16,17,5,1,3654.0,1668.0
17,17,5,1,2009.0,451.0
18,17,5,1,560.0,52.0
19,17,5,1,73.0,39.0
20,17,5,1,43.0,31.0
21,17,5,1,41.0,32.0
22,17,5,1,38.0,0.0
23,17,5,1,0.0,0.0
0,18,5,2,0.0,0.0
1,18,5,2,0.0,0.0
2,18,5,2,0.0,0.0
3,18,5,2,0.0,0.0
4,18,5,2,1.0,176.0
5,18,5,2,246.0,1129.0
6,18,5,2,1726.0,3023.0
7,18,5,2,4194.0,5255.0
8,18,5,2,6428.0,7497.0
9,18,5,2,8031.0,8088.0
10,18,5,2,8952.0,7517.0
11,18,5,2,9020.0,7504.0
12,18,5,2,9206.0,7482.0
13,18,5,2,8898.0,6414.0
14,18,5,2,7314.0,5138.0
15,18,5,2,5762.0,3654.0
16,18,5,2,3830.0,2009.0
17,18,5,2,1804.0,560.0
18,18,5,2,471.0,73.0
19,18,5,2,49.0,43.0
20,18,5,2,29.0,41.0
21,18,5,2,30.0,38.0
22,18,5,2,30.0,0.0
23,18,5,2,0.0,0.0
0,19,5,3,0.0,0.0
1,19,5,3,0.0,0.0
2,19,5,3,0.0,0.0
